problems,9,v6,hinge-on-cylinder,0
problems,9,v7,books-at-edge-of-table,0
problems,10,a1,inversion-layer,1
problems,10,a2,centerofearth,0
problems,10,d1,floating-sphere,0
problems,10,d2,beer-can-on-venus,0
problems,10,k1,firehose,0
problems,11,a1,upsilon-andromedae,1
problems,11,a2,extrasolar,0
problems,11,d1,ceres,1
problems,11,d2,alien-gangster,1
problems,11,d3,laurie,0
problems,11,d4,uranus,0
problems,11,d5,iss-g,0
problems,11,d6,eclipse,0
problems,11,d7,moon2,0
problems,11,d8,new-horizons,0
problems,11,g1,receding-moon,1
problems,11,g2,rocketweight,0
problems,11,g3,mars-trip,0
problems,11,g4,earthmooncancellation,0
problems,11,j1,startrek,0
problems,11,j2,galacticcenter,0
problems,11,j3,geosynch,0
problems,11,j4,rotatinggravitatingbody,0
problems,11,j5,ida,1
problems,11,j6,ground-skimming,0
problems,11,j7,escapevelocity,0
problems,11,m1,g-in-au-system,0
problems,11,m2,alternateuniverse,0
problems,11,m3,collapse-time-scaling,0
problems,11,m4,constant-density-maximum-gravity,0
problems,11,p1,mineshaft,0
problems,11,p2,shell-theorem-exponent,0
problems,11,p3,shell-theorem-outside-only,0
problems,11,p4,overlapping-shells,0
problems,11,p5,mineshaft-half-way-to-center,0
problems,11,p6,earth-layers,0
problems,11,s1,escape-velocity,0
problems,11,s2,comet-and-binary-star,0
